applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled
APP000120,54.6,56090.0,4.3,676.0,0.8,6905.0,0.123,0.268,0,0,1,1,0.5260960334029228,0.27170776265200663,0.1075,0.6836363636363636,0.02666666666666667,0.06266676063995812,0.011348205625606206,0.2985409652076319
APP000121,72.7,45121.0,1.0,684.0,1.6,2504.0,0.055,0.42,0,0,1,1,0.7150313152400836,0.21469788376356674,0.025,0.6981818181818182,0.05333333333333334,0.0183549975332011,0.0047526673132880694,0.4691358024691358
APP000122,73.3,21770.0,1.3,551.0,0.7,43460.0,1.996,0.357,0,2,0,0,0.721294363256785,0.09333425153419671,0.0325,0.45636363636363636,0.02333333333333333,0.4307232251633625,0.1930164888457808,0.39842873176206506
APP000123,90.4,17565.0,2.8,547.0,1.9,23078.0,1.314,0.11,0,1,0,0,0.8997912317327766,0.07147933853156294,0.06999999999999999,0.4490909090909091,0.06333333333333332,0.22550569377460505,0.12686711930164887,0.12121212121212122
APP000124,82.5,156120.0,0.1,530.0,6.8,55274.0,0.354,0.335,0,0,1,0,0.8173277661795407,0.7916000213091898,0.0025,0.41818181818181815,0.22666666666666666,0.5496732750027689,0.03375363724539282,0.37373737373737376
APP000125,75.4,64719.0,1.6,612.0,8.7,21979.0,0.34,0.294,0,1,1,0,0.7432150313152401,0.3165558112369595,0.04,0.5672727272727273,0.29,0.2144403387065919,0.032395732298739086,0.32772166105499434
APP000126,91.9,49602.0,1.3,621.0,17.4,12355.0,0.249,0.291,0,1,1,1,0.9154488517745303,0.23798726905840667,0.0325,0.5836363636363636,0.58,0.11754045046768494,0.023569350145489814,0.324354657687991
APP000127,52.2,182983.0,2.4,609.0,9.5,2155.0,0.012,0.418,1,1,0,0,0.5010438413361169,0.9312167937205456,0.06,0.5618181818181818,0.31666666666666665,0.01484106767083841,0.0005819592628516004,0.4668911335578002
APP000128,60.4,90512.0,0.5,673.0,2.5,20627.0,0.228,0.346,0,0,1,1,0.5866388308977035,0.45061140483432754,0.0125,0.6781818181818182,0.08333333333333333,0.2008276362025393,0.021532492725509212,0.3860830527497194
APP000129,56.1,141714.0,1.8,526.0,1.1,25648.0,0.181,0.516,0,0,1,0,0.5417536534446764,0.7167268044920811,0.045,0.4109090909090909,0.03666666666666667,0.25138191081263406,0.016973811833171676,0.5768799102132436
APP000130,64.2,24150.0,1.0,573.0,18.4,4502.0,0.186,0.411,0,1,1,0,0.6263048016701461,0.10570397637278608,0.025,0.49636363636363634,0.6133333333333333,0.038471994281053974,0.01745877788554801,0.45903479236812567
APP000131,49.3,23613.0,3.3,582.0,3.3,14773.0,0.626,0.404,0,2,1,0,0.47077244258872647,0.10291299223903713,0.08249999999999999,0.5127272727272727,0.11,0.14188624533070207,0.06013579049466537,0.4511784511784512
APP000132,79.5,70987.0,2.0,724.0,0.6,11119.0,0.157,0.153,0,1,1,1,0.7860125260960334,0.34913288488749655,0.05,0.7709090909090909,0.02,0.10509570172877294,0.014645974781765275,0.16947250280583614
APP000133,66.7,62862.0,2.9,668.0,3.8,9514.0,0.151,0.131,1,0,1,0,0.6524008350730689,0.3069043074448332,0.0725,0.6690909090909091,0.12666666666666665,0.08893565178868092,0.014064015518913675,0.1447811447811448
APP000134,47.9,103756.0,2.8,680.0,10.7,14687.0,0.142,0.379,0,1,1,0,0.45615866388308973,0.5194452854067132,0.06999999999999999,0.6909090909090909,0.35666666666666663,0.14102034857378748,0.013191076624636273,0.42312008978675647
APP000135,54.8,18426.0,5.7,566.0,10.0,13859.0,0.752,0.332,0,2,1,0,0.5281837160751566,0.07595426839964087,0.14250000000000002,0.48363636363636364,0.3333333333333333,0.13268357514674936,0.07235693501454898,0.3703703703703704
APP000136,74.7,74769.0,1.3,654.0,0.3,4981.0,0.067,0.272,0,2,1,1,0.7359081419624217,0.36878931318142305,0.0325,0.6436363636363637,0.01,0.04329483784572942,0.005916585838991271,0.30303030303030304
APP000137,82.6,88748.0,0.8,580.0,18.7,19704.0,0.222,0.241,0,0,0,0,0.8183716075156575,0.4414432558363142,0.02,0.509090909090909,0.6233333333333333,0.19153434891611876,0.020950533462657614,0.26823793490460157
APP000138,100.0,49127.5,4.5,583.0,9.4,3599.0,0.042,0.192,0,1,1,0,1.0,0.23552112013575513,0.1125,0.5145454545454545,0.31333333333333335,0.0293800783334508,0.0034917555771096028,0.2132435465768799
APP000139,100.0,38407.0,4.0,683.0,6.2,14052.0,0.366,0.297,0,0,0,0,1.0,0.17980278604663855,0.1,0.6963636363636364,0.20666666666666667,0.13462680856633674,0.03491755577109602,0.33108866442199775
APP000140,76.2,66914.0,1.2,592.0,7.8,12280.0,0.184,0.16,0,1,1,1,0.7515657620041754,0.32796402385070056,0.03,0.5309090909090909,0.26,0.11678530794711989,0.017264791464597477,0.17732884399551066
APP000141,55.2,30780.0,2.4,641.0,1.8,5901.0,0.192,0.579,0,1,1,0,0.5323590814196242,0.14016249556599936,0.06,0.62,0.060000000000000005,0.052557919431327337,0.01804073714839961,0.6475869809203142
APP000142,38.0,41119.0,4.3,626.0,13.8,23924.0,0.582,0.307,0,0,1,0,0.3528183716075156,0.19389803552657736,0.1075,0.5927272727272728,0.46,0.2340237014065788,0.05586808923375363,0.34231200897867564
APP000143,74.0,26219.0,5.6,544.0,0.7,2654.0,0.101,0.197,0,1,1,0,0.7286012526096033,0.11645732120095476,0.13999999999999999,0.44363636363636366,0.02333333333333333,0.019865282574331195,0.00921435499515034,0.21885521885521886
APP000144,57.8,31095.0,1.9,598.0,0.9,12055.0,0.388,0.435,0,1,1,0,0.5594989561586639,0.14179966502993033,0.0475,0.5418181818181819,0.030000000000000002,0.11451988038542474,0.03705140640155189,0.48597081930415265
APP000145,63.8,42422.0,0.0,599.0,12.1,11444.0,0.27,0.415,0,2,1,0,0.6221294363256784,0.2006702000075362,0.0,0.5436363636363636,0.4033333333333333,0.10836798598455481,0.025606207565470416,0.4635241301907968
APP000146,60.8,36514.0,0.6,616.0,1.2,30195.0,0.827,0.112,0,1,1,0,0.5908141962421711,0.16996417717292017,0.015,0.5745454545454546,0.04,0.29716368469275767,0.07963142580019397,0.12345679012345678
APP000147,67.9,31093.0,2.8,488.0,2.1,15813.0,0.509,0.72,0,0,0,0,0.6649269311064718,0.1417892703031752,0.06999999999999999,0.3418181818181818,0.07,0.15235755494920408,0.04878758486905917,0.8058361391694725
APP000148,86.0,22477.0,0.3,584.0,2.8,2102.0,0.094,0.368,0,0,1,0,0.8538622129436325,0.09700878744213061,0.0075,0.5163636363636364,0.09333333333333332,0.014307433622972442,0.00853540252182347,0.41077441077441074
APP000149,72.4,159000.0,0.7,732.0,0.7,7196.0,0.045,0.319,0,0,1,1,0.7118997912317329,0.8065684278365585,0.017499999999999998,0.7854545454545454,0.02333333333333333,0.0655967136197505,0.0037827352085354022,0.3557800224466891
APP000150,67.6,36303.0,11.9,689.0,2.1,30874.0,0.85,0.517,0,0,1,0,0.661795407098121,0.16886753350025532,0.2975,0.7072727272727273,0.07,0.3040002416456066,0.08186226964112511,0.5780022446689114
APP000151,54.5,59753.0,0.8,614.0,0.2,8888.0,0.149,0.305,0,0,1,1,0.5250521920668059,0.2907457047040037,0.02,0.5709090909090909,0.006666666666666667,0.08263272888369798,0.01387002909796314,0.3400673400673401
APP000152,44.9,17062.0,0.4,544.0,5.0,4553.0,0.267,0.14,0,0,1,0,0.42484342379958245,0.06886506475265099,0.01,0.44363636363636366,0.16666666666666666,0.03898549119503821,0.025315227934044615,0.1548821548821549
APP000153,62.7,110701.0,0.5,659.0,0.5,9555.0,0.086,0.247,0,0,1,1,0.6106471816283925,0.5555409740638574,0.0125,0.6527272727272727,0.016666666666666666,0.08934846303325647,0.007759456838021337,0.2749719416386083
APP000154,69.2,54192.0,4.0,737.0,6.9,32036.0,0.591,0.104,0,0,1,1,0.6784968684759917,0.2618431669614005,0.1,0.7945454545454546,0.23,0.3156999164308944,0.05674102812803103,0.11447811447811447
APP000155,96.5,37559.0,10.6,787.0,3.1,5467.0,0.146,0.057,0,1,1,1,0.9634655532359081,0.17539542190246887,0.265,0.8854545454545455,0.10333333333333333,0.04818816137899093,0.013579049466537341,0.06172839506172839
APP000156,72.0,37757.0,1.5,603.0,3.3,4753.0,0.126,0.226,0,1,0,0,0.7077244258872651,0.17642449985122546,0.0375,0.5509090909090909,0.11,0.04099920458321167,0.011639185257032007,0.25140291806958476
APP000157,84.7,82590.0,5.3,555.0,9.0,8439.0,0.102,0.021,0,0,1,0,0.8402922755741128,0.4094378921573086,0.1325,0.4636363636363636,0.3,0.07811194232724857,0.009311348205625604,0.021324354657687995
APP000158,62.5,8334.0,0.9,693.0,7.1,6283.0,0.754,0.266,0,1,1,0,0.6085594989561587,0.02350247719331983,0.0225,0.7145454545454546,0.23666666666666666,0.05640411200273865,0.07255092143549952,0.2962962962962963
APP000159,52.2,29896.0,8.6,682.0,2.2,16582.0,0.555,0.12,0,0,1,0,0.5010438413361169,0.1355680263402376,0.215,0.6945454545454546,0.07333333333333333,0.16010028292673104,0.053249272550921434,0.13243546576879908
APP000160,55.5,45640.0,3.2,651.0,8.4,7734.0,0.169,0.084,0,2,1,0,0.5354906054279749,0.21739531535651963,0.08,0.6381818181818182,0.28,0.0710136026339371,0.015809893307468476,0.0920314253647587
APP000161,59.1,45326.0,0.6,593.0,0.9,12660.0,0.279,0.091,0,1,1,0,0.5730688935281837,0.21576334325596624,0.015,0.5327272727272727,0.030000000000000002,0.12061136338464946,0.026479146459747818,0.09988776655443321
APP000162,100.0,196217.25,0.5,532.0,4.1,30964.0,0.14,0.245,0,0,1,1,1.0,1.0,0.0125,0.4218181818181818,0.13666666666666666,0.3049064126702846,0.012997090203685743,0.2727272727272727
APP000163,57.7,40032.0,1.9,711.0,12.9,5096.0,0.127,0.428,0,0,1,0,0.558455114822547,0.1882485015351712,0.0475,0.7472727272727273,0.43,0.04445272304392916,0.011736178467507274,0.4781144781144781
APP000164,82.6,49127.5,0.2,731.0,0.5,20452.0,0.23,0.181,0,0,1,1,0.8183716075156575,0.23552112013575513,0.005,0.7836363636363637,0.016666666666666666,0.1990656369878875,0.021726479146459747,0.20089786756453423
APP000165,56.5,145364.0,1.4,618.0,1.5,18651.0,0.128,0.161,0,2,1,0,0.545929018789144,0.7356971808201699,0.034999999999999996,0.5781818181818181,0.05,0.1809321479273855,0.01183317167798254,0.17845117845117844
APP000166,84.0,73304.0,2.8,804.0,0.2,4151.0,0.057,0.182,0,0,1,1,0.8329853862212944,0.3611751758332998,0.06999999999999999,0.9163636363636364,0.006666666666666667,0.03493792728480955,0.004946653734238604,0.20202020202020202
APP000167,75.8,32719.0,5.8,671.0,17.0,25945.0,0.793,0.538,0,2,1,0,0.7473903966597076,0.15024018315508542,0.145,0.6745454545454546,0.5666666666666667,0.25437227519407163,0.07633365664403492,0.6015712682379349
APP000168,67.7,22682.0,5.9,634.0,5.9,4184.0,0.184,0.299,0,1,1,0,0.662839248434238,0.09807424693453011,0.14750000000000002,0.6072727272727273,0.19666666666666668,0.03527018999385818,0.017264791464597477,0.3333333333333333
APP000169,69.4,76669.0,1.3,544.0,6.8,3572.0,0.047,0.436,1,0,1,0,0.6805845511482255,0.37866430359878434,0.0325,0.44363636363636366,0.22666666666666666,0.029108227026047383,0.003976721629485936,0.48709315375982043
APP000170,60.2,131533.0,2.1,497.0,9.3,5495.0,0.042,0.143,0,0,0,0,0.5845511482254697,0.6638124479451574,0.052500000000000005,0.35818181818181816,0.31,0.04847008125333521,0.0034917555771096028,0.15824915824915822
APP000171,76.7,68021.0,4.9,604.0,0.8,5636.0,0.083,0.482,0,0,1,1,0.75678496868476,0.33371750510965786,0.12250000000000001,0.5527272727272727,0.02666666666666667,0.049889749191997505,0.007468477206595538,0.5387205387205387
APP000172,63.2,102752.0,4.1,683.0,2.9,7767.0,0.076,0.137,0,0,1,1,0.6158663883089771,0.5142271325756443,0.1025,0.6963636363636364,0.09666666666666666,0.07134586534298573,0.0067895247332686705,0.15151515151515152
APP000173,51.6,196217.25,0.1,850.0,3.1,4556.0,0.02,0.441,0,0,1,1,0.49478079331941544,1.0,0.0025,1.0,0.10333333333333333,0.03901569689586081,0.0013579049466537342,0.49270482603815935
APP000174,50.8,81018.0,0.4,656.0,10.5,14738.0,0.182,0.149,0,1,1,0,0.4864300626304801,0.40126763692778655,0.01,0.6472727272727272,0.35,0.14153384548777173,0.01707080504364694,0.16498316498316498
APP000175,72.6,25327.0,3.9,703.0,0.4,9037.0,0.357,0.401,0,1,0,0,0.7139874739039666,0.11182127306817252,0.0975,0.7327272727272728,0.013333333333333334,0.0841329453578872,0.03404461687681862,0.4478114478114478
APP000176,93.7,50546.0,2.1,576.0,1.2,11258.0,0.223,0.155,0,0,1,1,0.9342379958246347,0.24289358008682196,0.052500000000000005,0.5018181818181818,0.04,0.1064952325335535,0.02104752667313288,0.1717171717171717
APP000177,72.4,111539.0,2.9,669.0,4.1,15913.0,0.143,0.475,0,0,1,1,0.7118997912317329,0.5598963645742515,0.0725,0.6709090909090909,0.13666666666666666,0.15336441164329082,0.01328806983511154,0.5308641975308641
APP000178,68.2,42223.0,3.7,657.0,5.6,28756.0,0.681,0.379,0,2,0,0,0.6680584551148225,0.19963592469540203,0.0925,0.649090909090909,0.18666666666666665,0.28267501686484964,0.06547041707080505,0.42312008978675647
APP000179,74.3,120985.0,2.8,565.0,24.3,7305.0,0.06,0.093,0,0,1,0,0.731732776617954,0.6089906590386697,0.06999999999999999,0.4818181818181818,0.81,0.06669418741630503,0.0052376333656644035,0.10213243546576879
APP000180,89.6,47091.0,16.2,770.0,14.3,6437.0,0.137,0.183,0,0,1,1,0.8914405010438413,0.2249366896173571,0.40499999999999997,0.8545454545454545,0.4766666666666667,0.05795467131163221,0.012706110572259942,0.2031425364758698
APP000181,73.3,59911.0,2.8,638.0,3.6,17328.0,0.289,0.365,1,0,1,0,0.721294363256785,0.2915668881176579,0.06999999999999999,0.6145454545454545,0.12000000000000001,0.16761143386461805,0.02744907856450048,0.4074074074074074
APP000182,63.8,39718.0,1.7,749.0,8.2,23822.0,0.6,0.238,0,1,1,0,0.6221294363256784,0.18661652943461782,0.042499999999999996,0.8163636363636364,0.2733333333333333,0.23299670757861032,0.057613967022308435,0.26487093153759816
APP000183,86.6,53945.0,4.3,651.0,0.4,10465.0,0.194,0.303,0,1,1,0,0.8601252609603339,0.2605594182071435,0.1075,0.6381818181818182,0.013333333333333334,0.09851085894944572,0.018234723569350145,0.33782267115600445
APP000184,76.4,55685.0,2.7,620.0,19.9,10397.0,0.187,0.245,1,1,1,0,0.7536534446764093,0.26960283048409545,0.0675,0.5818181818181818,0.6633333333333333,0.09782619639746674,0.017555771096023277,0.2727272727272727
APP000185,93.0,49127.5,3.0,580.0,3.6,8546.0,0.458,0.261,0,1,1,0,0.9269311064718163,0.23552112013575513,0.075,0.509090909090909,0.12000000000000001,0.07918927898992137,0.043840931134820564,0.29068462401795736
APP000186,72.7,37611.0,2.4,618.0,0.4,6428.0,0.171,0.208,0,1,1,0,0.7150313152400836,0.17566568479810193,0.06,0.5781818181818181,0.013333333333333334,0.05786405420916441,0.01600387972841901,0.2312008978675645
APP000187,51.6,23390.0,2.7,782.0,6.9,7511.0,0.321,0.012,0,2,1,0,0.49478079331941544,0.10175398020584157,0.0675,0.8763636363636363,0.23,0.0687683122061237,0.03055286129970902,0.01122334455667789
APP000188,49.5,38397.0,0.0,569.0,2.4,9353.0,0.244,0.161,0,1,1,0,0.47286012526096033,0.17975081241286295,0.0,0.4890909090909091,0.08,0.08731461251120128,0.023084384093113478,0.17845117845117844
APP000189,94.8,30421.0,1.1,710.0,23.6,15730.0,0.517,0.555,0,0,1,0,0.9457202505219207,0.13829664211345585,0.027500000000000004,0.7454545454545455,0.7866666666666667,0.1515218638931121,0.0495635305528613,0.6206509539842874
APP000190,95.9,89958.0,1.7,622.0,7.2,17793.0,0.198,0.281,0,0,1,1,0.9572025052192067,0.4477320655231601,0.042499999999999996,0.5854545454545454,0.24000000000000002,0.17229331749212135,0.01862269641125121,0.31313131313131315
APP000191,67.3,90585.0,1.9,703.0,2.2,5212.0,0.058,0.024,0,0,0,1,0.6586638830897703,0.45099081236088934,0.0475,0.7327272727272728,0.07333333333333333,0.04562067680906977,0.00504364694471387,0.024691358024691357
APP000192,64.3,68609.0,0.5,669.0,3.2,10347.0,0.151,0.361,0,0,1,1,0.627348643006263,0.3367735547756623,0.0125,0.6709090909090909,0.10666666666666667,0.09732276805042338,0.014064015518913675,0.40291806958473625
APP000193,91.9,22912.0,6.0,530.0,0.5,5990.0,0.261,0.696,0,0,1,0,0.9154488517745303,0.09926964051136858,0.15,0.41818181818181815,0.016666666666666666,0.05345402188906453,0.024733268671193017,0.7789001122334455
APP000194,53.4,46218.0,5.4,665.0,3.0,8268.0,0.179,0.271,0,1,1,0,0.5135699373695198,0.22039939138874848,0.135,0.6636363636363637,0.1,0.07639021738036025,0.01677982541222114,0.30190796857463525
APP000195,56.6,21844.0,2.1,845.0,4.0,10839.0,0.496,0.624,0,0,1,0,0.5469728601252609,0.09371885642413604,0.052500000000000005,0.990909090909091,0.13333333333333333,0.1022765029853301,0.0475266731328807,0.6980920314253647
APP000196,79.6,49127.5,9.2,678.0,4.8,19373.0,0.432,0.185,0,0,1,1,0.7870563674321502,0.23552112013575513,0.22999999999999998,0.6872727272727273,0.16,0.1882016532586917,0.041319107662463626,0.20538720538720537
APP000197,64.1,72291.0,18.4,733.0,9.3,8973.0,0.124,0.575,0,2,1,0,0.6252609603340291,0.35591024673183297,0.45999999999999996,0.7872727272727272,0.31,0.0834885570736717,0.011445198836081473,0.6430976430976431
APP000198,69.9,88900.0,2.3,677.0,3.0,13507.0,0.152,0.327,0,0,1,1,0.6858037578288101,0.4422332550697031,0.057499999999999996,0.6854545454545454,0.1,0.12913943958356408,0.01416100872938894,0.36475869809203143
APP000199,67.5,65102.0,0.4,721.0,11.2,4684.0,0.072,0.295,0,1,1,1,0.6607515657620041,0.3185464014105644,0.01,0.7654545454545455,0.3733333333333333,0.04030447346429183,0.006401551891367603,0.3288439955106622
APP000200,75.1,104306.0,3.8,585.0,3.0,4472.0,0.043,0.321,0,1,1,0,0.7400835073068893,0.5223038352643704,0.095,0.5181818181818182,0.1,0.038169937272827956,0.0035887487875848685,0.35802469135802467
APP000201,91.1,57288.0,0.3,639.0,8.3,8256.0,0.144,0.474,0,0,1,1,0.907098121085595,0.2779342039783218,0.0075,0.6163636363636363,0.27666666666666667,0.07626939457706984,0.013385063045586806,0.5297418630751963
APP000202,71.4,42611.0,5.2,729.0,4.8,100000.0,2.347,0.199,0,2,0,0,0.7014613778705637,0.20165250168589474,0.13,0.78,0.16,1.0,0.22706110572259944,0.22109988776655443
APP000203,79.7,82801.0,3.5,618.0,1.2,5707.0,0.069,0.327,0,1,1,0,0.7881002087682673,0.41053453582997346,0.0875,0.5781818181818181,0.04,0.050604617444799084,0.006110572259941804,0.36475869809203143
APP000204,39.2,84448.0,0.1,746.0,0.3,11018.0,0.13,0.523,0,0,1,0,0.3653444676409186,0.4190945933128124,0.0025,0.8109090909090909,0.01,0.10407877646774534,0.012027158098933075,0.5847362514029181
APP000205,69.3,35793.0,2.7,560.0,4.8,13170.0,0.368,0.588,0,0,1,0,0.6795407098121086,0.16621687817770045,0.0675,0.4727272727272727,0.16,0.1257463325244918,0.035111542192046555,0.6576879910213244
APP000206,57.4,61537.0,0.5,655.0,30.0,10123.0,0.165,0.152,0,0,1,0,0.5553235908141962,0.30001780096956815,0.0125,0.6454545454545455,1.0,0.0950674090556691,0.01542192046556741,0.16835016835016833
APP000207,51.7,41086.0,17.1,627.0,27.6,6513.0,0.159,0.432,0,1,0,0,0.4958246346555324,0.19372652253511793,0.42750000000000005,0.5945454545454546,0.92,0.05871988239913813,0.014839961202715808,0.48260381593714924
APP000208,56.8,14689.0,5.0,850.0,7.2,14604.0,0.994,0.508,0,0,1,1,0.5490605427974947,0.056531721457704506,0.125,1.0,0.24000000000000002,0.14018465751769552,0.09582929194956352,0.5679012345679012
APP000209,65.0,49127.5,4.6,615.0,6.7,5231.0,0.082,0.594,0,2,1,0,0.6346555323590815,0.23552112013575513,0.11499999999999999,0.5727272727272728,0.22333333333333333,0.045811979580946245,0.007371483996120271,0.6644219977553311
APP000210,83.7,22545.0,2.8,688.0,1.2,12914.0,0.573,0.321,0,1,1,0,0.8298538622129437,0.09736220815180459,0.06999999999999999,0.7054545454545454,0.04,0.12316877938762975,0.05499515033947623,0.35802469135802467
APP000211,50.1,59691.0,2.9,471.0,1.3,6582.0,0.11,0.369,0,2,1,0,0.4791231732776618,0.290423468174595,0.0725,0.3109090909090909,0.043333333333333335,0.059414613518057977,0.010087293889427739,0.4118967452300786
APP000212,70.5,19513.0,9.4,545.0,2.5,19876.0,1.019,0.438,0,0,1,0,0.6920668058455115,0.08160380239104702,0.23500000000000001,0.44545454545454544,0.08333333333333333,0.19326614242994794,0.09825412221144518,0.489337822671156
APP000213,62.7,31831.0,0.2,678.0,9.3,2830.0,0.089,0.16,0,1,1,0,0.6106471816283925,0.14562492447581343,0.005,0.6872727272727273,0.31,0.021637350355923842,0.008050436469447137,0.17732884399551066
APP000214,65.1,37792.0,7.2,626.0,13.7,9164.0,0.242,0.422,0,0,0,0,0.6356993736951982,0.17660640756944002,0.18,0.5927272727272728,0.45666666666666667,0.08541165335937737,0.022890397672162947,0.47138047138047134
APP000215,85.0,100814.0,0.4,628.0,26.9,4524.0,0.045,0.456,0,2,1,0,0.8434237995824635,0.5041546423499359,0.01,0.5963636363636363,0.8966666666666666,0.03869350275375306,0.0037827352085354022,0.5095398428731762
APP000216,78.1,35593.0,6.0,621.0,13.6,17653.0,0.496,0.202,0,0,1,0,0.7713987473903966,0.16517740550218873,0.15,0.5836363636363636,0.4533333333333333,0.17088371812039993,0.0475266731328807,0.2244668911335578
