applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled,prior_default_flag_scaled,documents_missing_ct_scaled,eligibility_criteria_met_scaled
APP000108,82.6,43387.0,0.3,727.0,1.7,12707.0,0.293,0.4,0,0,1,1,0.8183716075156575,0.20577790025946474,0.0075,0.7763636363636364,0.056666666666666664,0.12104033670982943,0.05045871559633027,0.4460674157303371,0.0,0.0,1.0
APP000109,44.1,63479.0,7.6,621.0,8.9,5883.0,0.093,0.386,0,2,0,0,0.4164926931106472,0.3102501572907513,0.19,0.5836363636363636,0.2966666666666667,0.05232897678071571,0.01517290049400141,0.4303370786516854,0.0,1.0,0.0
APP000110,76.5,48765.0,0.1,754.0,1.3,30392.0,0.623,0.425,0,0,1,1,0.7546972860125261,0.23374185597886843,0.0025,0.8254545454545454,0.043333333333333335,0.29911190768673096,0.10868031051517289,0.4741573033707865,0.0,0.0,1.0
APP000111,73.6,60327.0,0.0,557.0,1.7,5723.0,0.095,0.089,0,0,1,1,0.7244258872651357,0.2938607209896058,0.0,0.4672727272727273,0.056666666666666664,0.050717924965261695,0.0155257586450247,0.09662921348314606,0.0,0.0,1.0
APP000112,61.1,142083.0,0.8,631.0,4.5,5392.0,0.038,0.11,0,0,1,1,0.593945720250522,0.718966924744825,0.02,0.6018181818181818,0.15,0.0473850615220412,0.005469301340860973,0.12022471910112359,0.0,0.0,1.0
APP000113,48.3,49072.0,12.4,442.0,2.2,2537.0,0.052,0.131,0,1,1,0,0.46033402922755734,0.23533816211606756,0.31,0.2581818181818182,0.07333333333333333,0.01863785569003363,0.007939308398023993,0.14382022471910114,0.0,0.5,1.0
APP000114,71.1,72170.0,2.8,850.0,2.4,8282.0,0.115,0.139,0,2,0,0,0.6983298538622129,0.35544070008683487,0.06999999999999999,1.0,0.08,0.07648468493867934,0.019054340155257584,0.15280898876404495,0.0,1.0,0.0
APP000115,62.1,46923.0,1.3,823.0,12.9,6984.0,0.149,0.29,0,0,1,1,0.6043841336116911,0.22416401915567363,0.0325,0.9509090909090909,0.43,0.06341502708580865,0.02505292872265349,0.32247191011235954,0.0,0.0,1.0
APP000116,73.5,36336.0,9.0,846.0,12.8,10379.0,0.286,0.617,0,0,1,1,0.7233820459290188,0.16911485604646448,0.225,0.9927272727272727,0.4266666666666667,0.09759953279497352,0.04922371206774876,0.6898876404494382,0.0,0.0,1.0
APP000117,70.3,93275.0,4.1,788.0,0.8,5539.0,0.059,0.163,0,0,1,1,0.6899791231732776,0.4651802474014528,0.1025,0.8872727272727273,0.02666666666666667,0.04886521537748958,0.009174311926605503,0.1797752808988764,0.0,0.0,1.0
APP000118,94.0,20397.0,0.3,597.0,8.2,31418.0,1.54,0.299,0,1,1,0,0.9373695198329853,0.08623692926855901,0.0075,0.54,0.2733333333333333,0.3094427774533298,0.27046577275935074,0.3325842696629213,0.0,0.5,1.0
APP000119,66.4,11851.0,0.8,646.0,4.5,6563.0,0.554,0.425,1,0,1,0,0.6492693110647182,0.04180034213988217,0.02,0.6290909090909091,0.15,0.05917594699639527,0.09650670430486945,0.4741573033707865,1.0,0.0,1.0
APP000120,54.6,56090.0,4.3,676.0,2.4,6563.0,0.117,0.27,1,0,1,0,0.5260960334029228,0.2718296164185546,0.1075,0.6836363636363636,0.08,0.05917594699639527,0.019407198306280876,0.3,1.0,0.0,1.0
APP000121,72.7,45121.0,1.0,684.0,15.4,9415.0,0.209,0.139,1,2,0,0,0.7150313152400836,0.21479417010279794,0.025,0.6981818181818182,0.5133333333333333,0.08789294560686309,0.03563867325335215,0.15280898876404495,1.0,1.0,0.0
APP000122,73.3,21770.0,1.3,551.0,30.0,12863.0,0.591,0.412,0,1,1,0,0.721294363256785,0.0933761094847623,0.0325,0.45636363636363636,1.0,0.1226111122298971,0.10303458009880027,0.4595505617977528,0.0,0.5,1.0
APP000123,90.4,17565.0,2.1,547.0,6.6,23081.0,1.314,0.191,0,0,1,0,0.8997912317327766,0.07151139512996636,0.052500000000000005,0.4490909090909091,0.22,0.2254969087943291,0.23059280169371915,0.21123595505617979,0.0,0.0,1.0
APP000124,82.5,156120.0,0.1,530.0,8.9,14297.0,0.092,0.068,0,0,1,0,0.8173277661795407,0.791955033044057,0.0025,0.41818181818181815,0.2966666666666667,0.1370501641259037,0.014996471418489766,0.07303370786516854,0.0,0.0,1.0
APP000125,75.4,64719.0,1.6,612.0,0.9,14122.0,0.218,0.5,0,0,1,0,0.7432150313152401,0.31669777817064354,0.04,0.5672727272727273,0.030000000000000002,0.13528807620275088,0.037226534932956946,0.5584269662921348,0.0,0.0,1.0
APP000126,91.9,49602.0,1.3,621.0,0.3,10760.0,0.217,0.264,0,1,1,0,0.9154488517745303,0.23809400007279571,0.0325,0.5836363636363636,0.01,0.10143584993052339,0.0370501058574453,0.2932584269662921,0.0,0.5,1.0
APP000127,52.2,182983.0,2.4,609.0,2.4,5578.0,0.03,0.338,1,0,1,1,0.5010438413361169,0.9316344198961101,0.06,0.5618181818181818,0.08,0.0492579092575065,0.0040578687367678196,0.3764044943820225,1.0,0.0,1.0
APP000128,60.4,90512.0,0.5,673.0,15.3,6428.0,0.071,0.443,0,0,0,0,0.5866388308977035,0.4508134921666606,0.0125,0.6781818181818182,0.51,0.05781662202710595,0.011291460832745234,0.4943820224719101,0.0,0.0,0.0
APP000129,56.1,141714.0,1.8,526.0,1.3,2095.0,0.015,0.473,1,0,1,0,0.5417536534446764,0.7170482375636312,0.045,0.4109090909090909,0.043333333333333335,0.014187325049841916,0.0014114326040931546,0.5280898876404494,1.0,0.0,1.0
APP000130,64.2,24150.0,1.0,573.0,3.8,7948.0,0.329,0.522,0,0,0,0,0.6263048016701461,0.10575138181874906,0.025,0.49636363636363634,0.12666666666666665,0.07312161427391908,0.056810162314749474,0.5831460674157304,0.0,0.0,0.0
APP000131,49.3,23613.0,3.3,582.0,16.2,15489.0,0.656,0.549,0,1,1,0,0.47077244258872647,0.10295914600221506,0.08249999999999999,0.5127272727272727,0.5399999999999999,0.1490525001510361,0.11450247000705717,0.6134831460674157,0.0,0.5,1.0
APP000132,79.5,70987.0,2.0,724.0,0.6,8253.0,0.116,0.54,0,0,1,1,0.7860125260960334,0.34928946177964737,0.05,0.7709090909090909,0.02,0.0761926817971283,0.019230769230769232,0.6033707865168539,0.0,0.0,1.0
APP000133,66.7,62862.0,2.9,668.0,3.2,13398.0,0.213,0.202,0,0,1,1,0.6524008350730689,0.3070419459335791,0.0725,0.6690909090909091,0.10666666666666667,0.12799806673782146,0.036344389555398725,0.22359550561797753,0.0,0.0,1.0
APP000134,47.9,103756.0,0.9,680.0,7.6,37411.0,0.361,0.718,0,0,1,0,0.45615866388308973,0.5196782429193163,0.0225,0.6909090909090909,0.2533333333333333,0.3697867370159293,0.062455892731122085,0.8033707865168539,0.0,0.0,1.0
APP000135,54.8,18426.0,5.7,566.0,9.9,10661.0,0.579,0.114,0,2,1,0,0.5281837160751566,0.0759883318860851,0.14250000000000002,0.48363636363636364,0.33,0.10043901161971122,0.10091743119266054,0.12471910112359551,0.0,1.0,1.0
APP000136,74.7,74769.0,1.3,654.0,8.2,14794.0,0.198,0.27,0,1,1,0,0.7359081419624217,0.36895470546331877,0.0325,0.6436363636363637,0.2733333333333333,0.14205449382765772,0.03369795342272407,0.3,0.0,0.5,1.0
APP000137,82.6,88748.0,0.8,580.0,11.6,10738.0,0.121,0.477,0,0,1,1,0.8183716075156575,0.44164123149558804,0.02,0.509090909090909,0.38666666666666666,0.10121433030589846,0.02011291460832745,0.5325842696629213,0.0,0.0,1.0
APP000138,100.0,49072.0,4.5,583.0,26.5,5584.0,0.114,0.053,0,2,1,0,1.0,0.23533816211606756,0.1125,0.5145454545454545,0.8833333333333333,0.04931832370058602,0.01887791107974594,0.05617977528089887,0.0,1.0,1.0
APP000139,100.0,38407.0,4.0,683.0,9.1,8524.0,0.222,0.537,0,0,1,1,1.0,0.17988342285473613,0.1,0.6963636363636364,0.30333333333333334,0.07892140080955354,0.037932251235003524,0.6,0.0,0.0,1.0
APP000140,76.2,66914.0,1.2,592.0,3.0,4617.0,0.069,0.254,0,0,1,1,0.7515657620041754,0.32811110706690444,0.03,0.5309090909090909,0.1,0.03958152929093582,0.010938602681721948,0.28202247191011237,0.0,0.0,1.0
APP000141,55.2,30780.0,2.4,641.0,5.6,17923.0,0.582,0.128,0,0,1,0,0.5323590814196242,0.14022535474914075,0.06,0.62,0.18666666666666665,0.1735606258936303,0.10144671841919548,0.1404494382022472,0.0,0.0,1.0
APP000142,38.0,41119.0,4.3,626.0,0.9,18967.0,0.461,0.033,1,0,1,0,0.3528183716075156,0.1939849936823715,0.1075,0.5927272727272728,0.030000000000000002,0.18407273898946774,0.08009880028228653,0.033707865168539325,1.0,0.0,1.0
APP000143,74.0,26219.0,5.6,544.0,8.4,9276.0,0.354,0.502,0,0,1,0,0.7286012526096033,0.11650954923850478,0.13999999999999999,0.44363636363636366,0.28,0.0864933443421874,0.061220889202540575,0.5606741573033708,0.0,0.0,1.0
APP000144,57.8,31095.0,1.9,598.0,7.5,34158.0,1.099,0.141,0,0,1,0,0.5594989561586639,0.1418632584404037,0.0475,0.5418181818181819,0.25,0.33703203979297985,0.1926605504587156,0.15505617977528088,0.0,0.0,1.0
APP000145,63.8,42422.0,0.0,599.0,2.6,8448.0,0.199,0.376,0,0,1,0,0.6221294363256784,0.20076019530051634,0.0,0.5436363636363636,0.08666666666666667,0.07815615119721288,0.03387438249823571,0.4191011235955056,0.0,0.0,1.0
APP000146,60.8,36514.0,0.6,616.0,1.9,18232.0,0.499,0.228,0,2,1,0,0.5908141962421711,0.1700404016243845,0.015,0.5745454545454546,0.06333333333333332,0.17667196971222587,0.086803105151729,0.25280898876404495,0.0,1.0,1.0
APP000147,67.9,31093.0,0.4,488.0,3.0,8323.0,0.268,0.243,0,0,1,0,0.6649269311064718,0.14185285905188774,0.01,0.3418181818181818,0.1,0.07689751696638943,0.04604798870853917,0.2696629213483146,0.0,0.0,1.0
APP000148,86.0,22477.0,0.3,584.0,4.2,13532.0,0.602,0.08,0,2,1,0,0.8538622129436325,0.09705229332515249,0.0075,0.5163636363636364,0.14,0.1293473226332642,0.10497529992942836,0.08651685393258426,0.0,1.0,1.0
APP000149,72.4,159000.0,0.7,732.0,7.0,3731.0,0.023,0.312,0,0,0,1,0.7118997912317329,0.8069301525070326,0.017499999999999998,0.7854545454545454,0.23333333333333334,0.030660329862859215,0.0028228652081863093,0.347191011235955,0.0,0.0,0.0
APP000150,67.6,36303.0,11.9,689.0,5.2,6999.0,0.193,0.331,0,2,1,0,0.661795407098121,0.1689432661359512,0.2975,0.7072727272727273,0.17333333333333334,0.06356606319350747,0.032815808045165845,0.36853932584269666,0.0,1.0,1.0
APP000151,54.5,59753.0,0.8,614.0,0.5,10367.0,0.173,0.153,0,0,1,0,0.5250521920668059,0.29087609648552665,0.02,0.5709090909090909,0.016666666666666666,0.09747870390881447,0.02928722653493295,0.16853932584269662,0.0,0.0,1.0
APP000152,44.9,17062.0,0.4,544.0,2.3,17947.0,1.052,0.22,0,0,1,0,0.42484342379958245,0.06889594891820361,0.01,0.44363636363636366,0.07666666666666666,0.1738022836659484,0.18436838390966834,0.24382022471910111,0.0,0.0,1.0
APP000153,62.7,110701.0,0.5,659.0,2.3,10230.0,0.092,0.233,0,1,1,0,0.6106471816283925,0.555790119540971,0.0125,0.6527272727272727,0.07666666666666666,0.09609924079183196,0.014996471418489766,0.25842696629213485,0.0,0.5,1.0
APP000154,69.2,54192.0,4.0,737.0,10.2,25759.0,0.475,0.218,0,0,1,0,0.6784968684759917,0.261960596716913,0.1,0.7945454545454546,0.33999999999999997,0.2524618885554907,0.08256880733944953,0.24157303370786515,0.0,0.0,1.0
APP000155,96.5,49072.0,10.6,787.0,2.6,7681.0,0.157,0.302,0,0,1,1,0.9634655532359081,0.23533816211606756,0.265,0.8854545454545455,0.08666666666666667,0.0704331715568802,0.026464361326746646,0.3359550561797753,0.0,0.0,1.0
APP000156,72.0,37757.0,1.5,603.0,1.3,5177.0,0.137,0.318,1,0,0,0,0.7077244258872651,0.17650362158705069,0.0375,0.5509090909090909,0.043333333333333335,0.04522021064502487,0.022935779816513763,0.3539325842696629,1.0,0.0,0.0
APP000157,84.7,82590.0,5.3,555.0,1.6,36648.0,0.444,0.203,0,1,1,0,0.8402922755741128,0.4096215142549618,0.1325,0.4636363636363636,0.05333333333333334,0.3621040336709829,0.07709950599858857,0.22471910112359553,0.0,0.5,1.0
APP000158,62.5,8334.0,0.9,693.0,8.3,3423.0,0.411,0.255,0,0,1,1,0.6085594989561587,0.023513017434574845,0.0225,0.7145454545454546,0.27666666666666667,0.027559055118110236,0.0712773465067043,0.28314606741573034,0.0,0.0,1.0
APP000159,52.2,29896.0,8.6,682.0,3.9,5918.0,0.198,0.052,0,2,0,0,0.5010438413361169,0.13562882502508852,0.215,0.6945454545454546,0.13,0.052681394365346274,0.03369795342272407,0.05505617977528089,0.0,1.0,0.0
APP000160,55.5,45640.0,3.2,651.0,13.6,9840.0,0.216,0.307,0,1,1,0,0.5354906054279749,0.21749281142268834,0.08,0.6381818181818182,0.4533333333333333,0.0921723019916628,0.03687367678193366,0.3415730337078652,0.0,0.5,1.0
APP000161,59.1,45326.0,2.8,593.0,8.6,8058.0,0.178,0.36,0,0,1,0,0.5730688935281837,0.21586010742568337,0.06999999999999999,0.5327272727272727,0.2866666666666667,0.07422921239704372,0.030169371912491177,0.40112359550561794,0.0,0.0,1.0
APP000162,100.0,196131.0,0.5,532.0,11.9,10812.0,0.055,0.231,0,2,1,1,1.0,1.0,0.0125,0.4218181818181818,0.39666666666666667,0.10195944177054594,0.008468595624558928,0.25617977528089886,0.0,1.0,1.0
APP000163,57.7,49072.0,1.9,711.0,6.1,10602.0,0.216,0.466,0,1,1,0,0.558455114822547,0.23533816211606756,0.0475,0.7472727272727273,0.2033333333333333,0.09984493626276256,0.03687367678193366,0.5202247191011237,0.0,0.5,1.0
APP000164,82.6,88799.0,0.2,731.0,30.0,46047.0,0.519,0.123,0,1,0,0,0.8183716075156575,0.44190641590274493,0.005,0.7836363636363637,1.0,0.4567432587550597,0.0903316866619619,0.1348314606741573,0.0,0.5,0.0
APP000165,56.5,145364.0,1.4,618.0,2.9,8374.0,0.058,0.153,0,1,1,1,0.545929018789144,0.7360271216052496,0.034999999999999996,0.5781818181818181,0.09666666666666666,0.0774110397325654,0.00899788285109386,0.16853932584269662,0.0,0.5,1.0
APP000166,84.0,73304.0,2.8,804.0,7.3,12734.0,0.174,0.537,0,0,1,1,0.8329853862212944,0.3613371533753815,0.06999999999999999,0.9163636363636364,0.24333333333333332,0.1213122017036873,0.029463655610444596,0.6,0.0,0.0,1.0
APP000167,75.8,32719.0,5.8,671.0,3.6,10266.0,0.314,0.376,0,0,1,1,0.7473903966597076,0.15030756191535938,0.145,0.6745454545454546,0.12000000000000001,0.09646172745030912,0.0541637261820748,0.4191011235955056,0.0,0.0,1.0
APP000168,67.7,22682.0,5.9,634.0,13.8,1806.0,0.08,0.245,0,0,0,0,0.662839248434238,0.0981182306480379,0.14750000000000002,0.6072727272727273,0.46,0.011277362708178102,0.012879322512350034,0.27191011235955054,0.0,0.0,0.0
APP000169,69.4,76669.0,1.3,544.0,15.2,4271.0,0.056,0.154,0,0,1,0,0.6805845511482255,0.37883412455347626,0.0325,0.44363636363636366,0.5066666666666666,0.03609762974001651,0.008645024700070572,0.1696629213483146,0.0,0.0,1.0
APP000170,60.2,131533.0,2.1,497.0,5.8,2103.0,0.016,0.219,0,2,1,0,0.5845511482254697,0.664110150323161,0.052500000000000005,0.35818181818181816,0.19333333333333333,0.014267877640614617,0.001587861679604799,0.24269662921348314,0.0,1.0,1.0
APP000171,76.7,68021.0,4.9,604.0,5.1,4521.0,0.066,0.264,0,0,1,1,0.75678496868476,0.3338671686104857,0.12250000000000001,0.5527272727272727,0.16999999999999998,0.03861489820166341,0.010409315455187015,0.2932584269662921,0.0,0.0,1.0
APP000172,63.2,102752.0,4.1,683.0,1.4,8606.0,0.084,0.133,0,1,1,0,0.6158663883089771,0.5144577498843068,0.1025,0.6963636363636364,0.04666666666666666,0.07974706486497372,0.013585038814396612,0.14606741573033707,0.0,0.5,1.0
APP000173,51.6,196131.0,0.1,850.0,6.0,17721.0,0.09,0.273,0,0,1,1,0.49478079331941544,1.0,0.0025,1.0,0.2,0.1715266729766196,0.014643613267466476,0.30337078651685395,0.0,0.0,1.0
APP000174,50.8,81018.0,0.4,656.0,7.4,24790.0,0.306,0.377,0,0,0,0,0.4864300626304801,0.40144759488142095,0.01,0.6472727272727272,0.24666666666666667,0.2427049559981473,0.05275229357798165,0.4202247191011236,0.0,0.0,0.0
APP000175,72.6,25327.0,2.8,703.0,2.8,56398.0,2.227,0.366,0,0,1,0,0.7139874739039666,0.11187142196038873,0.06999999999999999,0.7327272727272728,0.09333333333333332,0.5609682421410879,0.39167254763585035,0.4078651685393258,0.0,0.0,1.0
APP000176,93.7,50546.0,2.1,576.0,16.6,10293.0,0.204,0.371,0,2,1,0,0.9342379958246347,0.2430025114523266,0.052500000000000005,0.5018181818181818,0.5533333333333333,0.09673359244416699,0.034756527875793926,0.4134831460674157,0.0,1.0,1.0
APP000177,72.4,111539.0,2.9,669.0,11.5,9896.0,0.089,0.187,0,0,1,1,0.7118997912317329,0.5601474633291562,0.0725,0.6709090909090909,0.38333333333333336,0.09273617012707171,0.014467184191954831,0.20674157303370785,0.0,0.0,1.0
APP000178,68.2,42223.0,3.7,657.0,0.1,3512.0,0.083,0.55,0,0,1,0,0.6680584551148225,0.19972545614317877,0.0925,0.649090909090909,0.0033333333333333335,0.02845520269045653,0.013408609738884967,0.6146067415730337,0.0,0.0,1.0
APP000179,74.3,120985.0,6.9,565.0,0.0,4798.0,0.04,0.206,1,0,1,0,0.731732776617954,0.609263775290013,0.17250000000000001,0.4818181818181818,0.0,0.041404031657168175,0.005822159491884263,0.2280898876404494,1.0,0.0,1.0
APP000180,89.6,47091.0,16.2,770.0,10.6,17028.0,0.362,0.187,0,2,1,0,0.8914405010438413,0.2250375677910139,0.40499999999999997,0.8545454545454545,0.35333333333333333,0.16454880480093442,0.06263232180663372,0.20674157303370785,0.0,1.0,1.0
APP000181,73.3,59911.0,0.9,638.0,0.7,37382.0,0.624,0.155,0,1,1,1,0.721294363256785,0.29169764817828714,0.0225,0.6145454545454545,0.02333333333333333,0.36949473387437826,0.10885673959068454,0.1707865168539326,0.0,0.5,1.0
APP000182,63.8,39718.0,1.7,749.0,5.5,25692.0,0.647,0.043,0,0,1,0,0.6221294363256784,0.1867002220269448,0.042499999999999996,0.8163636363636364,0.18333333333333332,0.2517872606077693,0.11291460832745237,0.04494382022471909,0.0,0.0,1.0
APP000183,86.6,53945.0,4.3,651.0,7.0,6289.0,0.117,0.422,0,0,1,1,0.8601252609603339,0.2606762722351926,0.1075,0.6381818181818182,0.23333333333333334,0.05641702076243027,0.019407198306280876,0.4707865168539326,0.0,0.0,1.0
APP000184,76.4,55685.0,2.7,620.0,1.1,4304.0,0.077,0.094,1,0,1,0,0.7536534446764093,0.26972374024407364,0.0675,0.5818181818181818,0.03666666666666667,0.036429909176953906,0.012350035285815101,0.10224719101123594,1.0,0.0,1.0
APP000185,93.0,18674.0,3.0,580.0,3.9,2711.0,0.145,0.181,0,0,1,0,0.9269311064718163,0.07727785606206355,0.075,0.509090909090909,0.13,0.02038987453933987,0.024347212420606914,0.19999999999999998,0.0,0.0,1.0
APP000186,72.7,37611.0,2.4,618.0,8.8,9134.0,0.243,0.372,0,0,0,0,0.7150313152400836,0.17574446622538595,0.06,0.5781818181818181,0.29333333333333333,0.08506353585597197,0.041637261820748055,0.4146067415730337,0.0,0.0,0.0
APP000187,51.6,23390.0,2.7,782.0,1.0,37925.0,1.621,0.155,0,1,1,0,0.49478079331941544,0.10179961418268606,0.0675,0.8763636363636363,0.03333333333333333,0.3749622409730753,0.2847565278757939,0.1707865168539326,0.0,0.5,1.0
APP000188,49.5,38397.0,0.0,569.0,0.9,6746.0,0.176,0.05,1,0,1,0,0.47286012526096033,0.17983142591215637,0.0,0.4890909090909091,0.030000000000000002,0.0610185875103208,0.029816513761467885,0.052808988764044947,1.0,0.0,1.0
APP000189,94.8,30421.0,1.1,710.0,9.4,6193.0,0.204,0.062,0,2,1,1,0.9457202505219207,0.13835866451052678,0.027500000000000004,0.7454545454545455,0.31333333333333335,0.055450389673157865,0.034756527875793926,0.06629213483146067,0.0,1.0,1.0
APP000190,95.9,89958.0,2.8,622.0,0.9,8083.0,0.09,0.199,0,1,1,1,0.9572025052192067,0.447932861547741,0.06999999999999999,0.5854545454545454,0.030000000000000002,0.07448093924320841,0.014643613267466476,0.2202247191011236,0.0,0.5,1.0
APP000191,67.3,90585.0,1.9,703.0,1.4,7943.0,0.088,0.178,0,1,1,1,0.6586638830897703,0.45119306984749297,0.0475,0.7327272727272728,0.04666666666666666,0.07307126890468614,0.014290755116443187,0.19662921348314605,0.0,0.5,1.0
APP000192,64.3,68609.0,0.5,669.0,4.4,10199.0,0.149,0.48,0,0,1,1,0.627348643006263,0.33692458883417653,0.0125,0.6709090909090909,0.14666666666666667,0.09578709950258775,0.02505292872265349,0.5359550561797752,0.0,0.0,1.0
APP000193,91.9,22912.0,6.0,530.0,0.7,1652.0,0.072,0.524,0,1,1,0,0.9154488517745303,0.09931416032737275,0.15,0.41818181818181815,0.02333333333333333,0.009726725335803613,0.011467889908256878,0.5853932584269663,0.0,0.5,1.0
APP000194,53.4,46218.0,5.4,665.0,19.4,4824.0,0.104,0.399,0,0,1,1,0.5135699373695198,0.22049823470379942,0.135,0.6636363636363637,0.6466666666666666,0.04166582757717945,0.017113620324629496,0.4449438202247191,0.0,0.0,1.0
APP000195,56.6,21844.0,2.1,845.0,10.7,7330.0,0.336,0.607,1,1,1,0,0.5469728601252609,0.09376088685985264,0.052500000000000005,0.990909090909091,0.35666666666666663,0.06689892663672796,0.058045165843330984,0.6786516853932584,1.0,0.5,1.0
APP000196,79.6,44874.0,9.2,678.0,3.8,11639.0,0.259,0.145,0,0,1,0,0.7870563674321502,0.21350984562107747,0.22999999999999998,0.6872727272727273,0.12666666666666665,0.11028656584167389,0.04446012702893437,0.1595505617977528,0.0,0.0,1.0
APP000197,64.1,72291.0,18.4,733.0,5.6,6463.0,0.089,0.241,0,0,1,1,0.6252609603340291,0.3560698630920502,0.45999999999999996,0.7872727272727272,0.18666666666666665,0.058169039611736514,0.014467184191954831,0.26741573033707866,0.0,0.0,1.0
APP000198,69.9,88900.0,2.3,677.0,0.4,11168.0,0.126,0.221,0,0,1,1,0.6858037578288101,0.44243158502280067,0.057499999999999996,0.6854545454545454,0.013333333333333334,0.10554403205993113,0.02099505998588567,0.24494382022471908,0.0,0.0,1.0
APP000199,67.5,65102.0,0.4,721.0,1.7,6208.0,0.095,0.254,0,2,1,0,0.6607515657620041,0.318689261071449,0.01,0.7654545454545455,0.056666666666666664,0.055601425780856674,0.0155257586450247,0.28202247191011237,0.0,1.0,1.0
APP000200,75.1,104306.0,3.8,585.0,0.4,17360.0,0.166,0.221,0,1,0,0,0.7400835073068893,0.5225380747612041,0.095,0.5181818181818182,0.013333333333333334,0.1678917373180015,0.028052223006351445,0.24494382022471908,0.0,0.5,0.0
APP000201,91.1,57288.0,0.3,639.0,2.6,12067.0,0.211,0.067,0,0,0,0,0.907098121085595,0.2780588501396118,0.0075,0.6163636363636363,0.08666666666666667,0.11459612944801337,0.035991531404375436,0.07191011235955057,0.0,0.0,0.0
APP000202,71.4,42611.0,5.2,729.0,4.2,11018.0,0.259,0.276,0,0,1,0,0.7014613778705637,0.2017429375152741,0.13,0.78,0.14,0.10403367098294299,0.04446012702893437,0.30674157303370786,0.0,0.0,1.0
APP000203,79.7,82801.0,3.5,618.0,2.8,17040.0,0.206,0.665,0,0,1,0,0.7881002087682673,0.4107186497433951,0.0875,0.5781818181818181,0.09333333333333332,0.16466963368709345,0.035109386026817214,0.7438202247191011,0.0,0.0,1.0
APP000204,39.2,84448.0,0.1,746.0,7.1,14527.0,0.172,0.439,0,0,1,1,0.3653444676409186,0.41928254618628424,0.0025,0.8109090909090909,0.23666666666666666,0.13936605111061884,0.029110797459421307,0.48988764044943817,0.0,0.0,1.0
