applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status
APP000295,72.6,67542.0,2.0,578.0,2.0,7854.0,0.116,0.513,1,2,1,0
APP000296,74.4,41748.0,0.0,579.0,2.5,15546.0,0.372,0.146,0,2,1,0
APP000297,64.4,46700.0,4.4,647.0,6.3,8601.0,0.184,0.107,1,0,1,0
APP000298,43.6,31352.0,1.7,682.0,2.8,12364.0,0.394,0.335,0,1,1,0
APP000299,74.9,137970.0,0.6,656.0,14.1,8451.0,0.061,0.243,0,1,0,0
APP000300,95.9,22694.0,11.4,617.0,3.2,2426.0,0.107,0.276,1,0,1,0
APP000301,47.0,38567.0,0.3,524.0,1.0,2423.0,0.063,0.266,0,0,0,0
APP000302,83.0,52290.0,2.9,817.0,6.4,12892.0,0.247,0.194,0,1,1,1
APP000303,65.1,42158.0,6.5,674.0,22.5,9289.0,0.22,0.294,0,2,1,0
APP000304,69.1,30997.0,1.4,701.0,0.8,10915.0,0.352,0.174,0,0,1,1
APP000305,54.2,16531.0,0.4,589.0,0.3,12003.0,0.726,0.188,0,0,1,0
APP000306,65.0,32373.0,1.8,623.0,2.8,11516.0,0.356,0.289,0,0,1,0
APP000307,89.5,27567.0,0.3,756.0,4.6,9544.0,0.346,0.232,0,1,0,1
APP000308,78.7,134260.0,9.9,452.0,3.7,24204.0,0.18,0.561,0,1,1,0
APP000309,96.0,190769.0,8.3,719.0,1.6,11475.0,0.06,0.165,1,0,1,1
APP000310,87.7,47549.0,0.2,628.0,3.6,11695.0,0.246,0.268,0,2,0,0
APP000311,76.6,21102.0,4.1,687.0,1.3,6893.0,0.327,0.049,0,1,1,1
APP000312,96.2,76330.0,2.8,800.0,0.6,4401.0,0.058,0.084,0,0,1,1
APP000313,76.6,27210.0,1.8,607.0,9.4,45147.0,1.659,0.434,0,0,1,0
APP000314,82.4,35260.0,8.9,407.0,0.1,17551.0,0.498,0.369,0,0,1,0
APP000315,65.6,33614.0,0.0,552.0,20.9,11770.0,0.35,0.099,0,0,1,0
APP000316,71.0,36304.0,5.1,651.0,1.5,8392.0,0.231,0.5,0,0,0,0
APP000317,59.5,39623.0,3.2,798.0,10.0,15284.0,0.386,0.739,0,0,1,0
APP000318,84.8,22290.0,6.8,615.0,25.3,6934.0,0.311,0.189,0,1,1,0
APP000319,52.3,32170.0,1.6,789.0,5.3,16165.0,0.502,0.15,0,1,0,0
APP000320,81.7,90397.0,0.3,441.0,2.9,28160.0,0.312,0.019,0,1,1,0
APP000321,67.1,48044.0,2.5,605.0,8.1,9359.0,0.195,0.533,0,0,1,0
APP000322,87.6,52849.0,12.7,743.0,0.9,29267.0,0.554,0.227,0,0,1,1
APP000323,81.3,12844.0,4.1,735.0,1.5,8221.0,0.64,0.094,0,1,1,0
APP000324,97.3,86567.0,18.2,474.0,4.7,2845.0,0.033,0.059,1,0,1,0
APP000325,81.0,32490.0,0.6,574.0,4.9,17593.0,0.541,0.194,0,0,1,0
APP000326,46.4,96219.0,0.4,638.0,14.9,9221.0,0.096,0.067,0,2,0,0
APP000327,69.0,53775.0,9.5,590.0,0.2,17666.0,0.329,0.461,1,2,0,0
APP000328,52.4,34988.0,0.5,755.0,1.5,4517.0,0.129,0.242,0,0,1,0
APP000329,62.2,17914.0,2.4,651.0,9.6,7043.0,0.393,0.715,0,0,1,0
APP000330,92.7,180757.0,7.3,520.0,0.1,25343.0,0.14,0.353,1,0,1,0
APP000331,79.6,79376.0,2.8,691.0,13.8,12169.0,0.153,0.444,0,1,1,1
APP000332,59.5,82277.0,2.1,696.0,2.6,28224.0,0.343,0.511,0,0,0,0
APP000333,54.8,145990.0,1.7,547.0,0.6,6380.0,0.044,0.094,0,1,0,0
APP000334,70.5,56075.0,9.0,570.0,4.7,51697.0,0.922,0.498,0,0,1,0
APP000335,51.8,110353.0,2.1,586.0,4.8,48715.0,0.441,0.203,0,0,1,0
APP000336,59.9,36785.0,4.9,773.0,10.1,16782.0,0.456,0.358,0,0,1,0
APP000337,74.7,76309.0,2.2,642.0,0.0,11019.0,0.144,0.441,0,1,1,0
APP000338,87.3,33589.0,0.0,451.0,0.6,13409.0,0.399,0.029,0,1,0,0
APP000339,79.1,36232.0,1.0,542.0,5.6,20562.0,0.568,0.21,0,0,1,0
APP000340,35.6,51958.0,4.4,714.0,11.2,11808.0,0.227,0.212,0,2,1,0
APP000341,74.6,22915.0,3.1,613.0,1.2,7765.0,0.339,0.275,0,0,1,0
APP000342,71.1,59734.0,0.9,540.0,1.6,4824.0,0.081,0.154,0,0,1,0
APP000343,76.2,40653.0,7.2,616.0,24.1,2165.0,0.053,0.218,0,2,1,0
APP000344,94.2,14875.0,3.6,738.0,5.2,8051.0,0.541,0.221,0,2,0,0
APP000345,39.1,37250.0,10.7,846.0,6.0,2341.0,0.063,0.178,0,0,1,1
APP000346,61.1,39854.0,1.0,645.0,3.0,8897.0,0.223,0.064,0,0,0,0
APP000347,78.9,81773.0,10.7,694.0,1.1,29530.0,0.361,0.245,0,0,1,1
APP000348,46.3,58170.0,3.0,641.0,0.7,9419.0,0.162,0.192,0,0,0,0
APP000349,92.1,116831.0,13.7,670.0,1.6,5114.0,0.044,0.307,1,0,1,1
APP000350,75.5,66974.0,7.5,567.0,14.2,6915.0,0.103,0.182,0,0,1,1
APP000351,82.7,35159.0,2.8,780.0,18.1,5596.0,0.159,0.427,0,1,0,0
APP000352,61.4,47334.0,4.7,609.0,0.3,32564.0,0.688,0.283,0,2,1,0
APP000353,82.2,39782.0,4.2,551.0,7.8,6250.0,0.157,0.497,0,1,1,0
APP000354,86.0,65695.0,,581.0,2.6,2832.0,0.043,0.079,0,1,1,0
APP000355,73.5,50812.0,0.5,710.0,1.4,58890.0,1.159,0.231,0,0,1,0
APP000356,73.5,33620.0,4.8,587.0,5.0,8662.0,0.258,0.394,0,1,0,0
APP000357,74.1,49274.0,6.8,787.0,2.5,5346.0,0.108,0.123,1,0,0,0
APP000358,57.0,64648.0,3.0,708.0,10.2,9959.0,0.154,0.128,0,2,1,0
APP000359,67.8,26800.0,2.9,728.0,6.8,8386.0,0.313,0.417,0,2,1,0
APP000360,67.7,59291.0,0.3,612.0,2.9,13746.0,0.232,0.476,0,1,1,0
APP000361,75.8,,1.1,594.0,19.6,8831.0,0.465,0.275,0,0,1,0
APP000362,85.0,95163.0,1.2,653.0,6.5,2210.0,0.023,0.203,0,1,1,1
APP000363,54.1,67259.0,0.3,543.0,12.8,8729.0,0.13,0.449,0,2,1,0
APP000364,68.1,130297.0,6.5,693.0,7.1,18404.0,0.141,0.159,0,1,1,1
APP000365,92.2,25085.0,3.1,733.0,3.6,6793.0,0.271,0.382,0,2,1,1
APP000366,58.8,96768.0,1.0,588.0,2.3,16474.0,0.17,0.12,1,1,1,0
APP000367,57.7,85945.0,1.3,712.0,1.0,19167.0,0.223,0.12,0,0,1,0
APP000368,73.0,43944.0,2.0,673.0,1.5,22594.0,0.514,0.421,0,0,1,0
APP000369,82.7,39105.0,2.8,750.0,3.4,4790.0,0.122,0.098,1,1,1,0
APP000370,70.2,25563.0,5.5,798.0,7.0,5150.0,0.201,0.128,0,1,1,1
APP000371,89.9,21862.0,4.7,720.0,7.7,10051.0,0.46,0.341,0,1,1,0
APP000372,82.9,31234.0,0.6,645.0,9.7,2779.0,0.089,0.128,0,0,0,0
APP000373,82.6,23076.0,0.4,759.0,14.6,4647.0,0.201,0.428,0,0,1,1
APP000374,78.3,127699.0,1.6,654.0,6.2,12190.0,0.095,0.453,0,0,1,0
APP000375,100.0,19906.0,3.7,626.0,6.6,2300.0,0.116,0.062,0,1,1,0
APP000376,66.9,53602.0,6.4,595.0,2.5,2817.0,0.053,0.164,0,0,1,0
APP000377,39.9,63667.0,0.7,659.0,2.4,14141.0,0.222,0.521,0,0,1,0
APP000378,94.1,60749.0,0.6,740.0,5.7,3182.0,0.052,0.188,0,2,1,1
APP000379,63.1,64034.0,9.5,557.0,0.9,65083.0,1.016,0.338,0,2,1,0
APP000380,71.6,,2.9,538.0,10.7,4848.0,0.056,0.546,0,0,1,0
APP000381,89.6,,1.6,540.0,10.4,4635.0,0.124,0.162,0,0,0,0
APP000382,46.0,51665.0,4.0,742.0,1.1,3663.0,0.071,0.196,1,2,1,0
APP000383,51.2,41104.0,8.9,686.0,11.3,9638.0,0.234,0.373,0,0,1,1
APP000384,46.0,,0.1,783.0,4.8,8483.0,0.079,0.281,0,1,1,1
APP000385,58.1,172805.0,7.6,603.0,8.4,12807.0,0.074,0.132,0,1,1,0
APP000386,76.6,23948.0,0.9,540.0,0.9,8195.0,0.342,0.174,0,2,1,0
APP000387,77.9,14492.0,12.5,790.0,3.6,18597.0,1.283,0.267,1,0,1,0
APP000388,74.1,68974.0,0.1,584.0,3.1,8290.0,0.12,0.252,0,0,0,0
APP000389,48.8,93174.0,1.5,711.0,4.5,7502.0,0.081,0.133,0,0,1,1
APP000390,35.3,158607.0,8.1,530.0,4.7,11435.0,0.072,0.271,0,0,1,0
APP000391,70.8,76323.0,0.1,666.0,2.1,2471.0,0.032,0.27,0,0,1,1
APP000392,62.9,113263.0,10.4,635.0,13.9,4444.0,0.039,0.444,0,0,1,1
APP000393,76.9,132725.0,0.9,522.0,9.9,32094.0,0.242,0.411,0,1,0,0
APP000394,80.5,118050.0,0.5,820.0,6.2,2799.0,0.024,0.374,0,0,1,1
APP000395,72.1,83175.0,5.7,570.0,21.4,18068.0,0.217,0.124,0,1,1,1
APP000396,81.4,22713.0,4.1,566.0,2.3,1826.0,0.08,0.556,0,2,1,0
APP000397,73.4,48775.0,5.1,591.0,2.0,3149.0,0.065,0.068,0,0,1,1
APP000398,78.0,58690.0,1.5,454.0,16.9,5609.0,0.096,0.415,0,0,1,0
APP000399,59.4,46171.0,0.0,621.0,30.0,13080.0,0.283,0.051,0,0,1,0
APP000400,67.3,47913.0,6.1,591.0,8.1,8735.0,0.182,0.239,1,0,1,1
APP000401,73.0,125535.0,15.6,739.0,6.0,12750.0,0.102,0.296,0,0,1,1
APP000402,82.3,31129.0,6.1,678.0,3.4,6648.0,0.214,0.259,0,2,1,0
APP000403,64.1,79176.0,1.6,536.0,15.4,8622.0,0.109,0.329,0,0,0,0
APP000404,77.8,,1.1,591.0,1.6,9893.0,0.167,0.421,0,1,1,1
APP000405,66.0,29304.0,4.0,844.0,9.3,18769.0,0.64,0.059,0,0,0,0
APP000406,68.2,25695.0,0.5,568.0,1.9,32481.0,1.264,0.154,0,0,1,0
APP000407,82.4,17663.0,7.2,724.0,8.3,4555.0,0.258,0.261,0,1,1,0
APP000408,40.1,65601.0,0.5,589.0,2.9,8641.0,0.132,0.186,0,1,1,0
APP000409,50.6,47195.0,4.1,560.0,16.6,7295.0,0.155,0.47,0,1,1,0
APP000410,47.8,29868.0,3.6,601.0,1.0,12030.0,0.403,0.105,0,2,0,0
APP000411,35.0,15904.0,12.2,782.0,1.5,25944.0,1.631,0.294,0,0,1,0
APP000412,59.8,63553.0,4.0,518.0,2.4,10396.0,0.164,0.132,0,0,1,0
APP000413,81.2,44168.0,1.8,709.0,6.0,6546.0,0.148,0.323,0,2,1,0
APP000414,65.7,31945.0,6.9,760.0,0.9,20048.0,0.628,0.404,0,1,1,0
APP000415,73.0,27490.0,2.2,600.0,3.8,8230.0,0.299,0.26,0,0,1,0
APP000416,86.3,42483.0,2.2,740.0,1.3,8791.0,0.207,0.391,0,1,1,0
APP000417,89.9,64991.0,3.0,726.0,2.0,14913.0,0.229,0.249,0,0,1,1
APP000418,69.0,40216.0,0.3,577.0,0.8,3883.0,0.097,0.468,1,2,1,0
APP000419,90.3,24026.0,3.1,565.0,9.3,3713.0,0.155,0.297,0,1,0,0
APP000420,71.4,47341.0,5.9,636.0,10.7,4861.0,0.103,0.122,0,1,1,0
APP000421,57.4,91796.0,2.0,660.0,4.2,8047.0,0.088,0.207,0,0,1,1
APP000422,61.1,50220.0,1.5,617.0,2.0,20292.0,0.404,0.235,0,0,1,0
APP000423,47.8,51075.0,0.3,701.0,3.5,6152.0,0.12,0.152,1,1,1,0
APP000424,56.7,40320.0,1.3,580.0,7.6,6853.0,0.17,0.494,1,0,1,0
APP000425,64.6,28744.0,0.4,568.0,1.9,11152.0,0.388,0.292,1,0,1,0
APP000426,82.1,28177.0,2.8,650.0,7.6,5127.0,0.182,0.072,0,1,1,0
APP000427,95.8,18086.0,8.3,671.0,4.3,7078.0,0.391,0.338,0,0,1,1
APP000428,49.3,99582.0,0.9,768.0,10.1,9609.0,0.096,0.216,0,2,1,0
APP000429,75.9,64697.0,3.5,691.0,2.3,14707.0,0.227,0.219,0,0,1,1
APP000430,54.4,51508.0,0.6,714.0,9.2,19136.0,0.372,0.18,0,0,1,1
APP000431,77.1,58533.0,0.7,619.0,30.0,8843.0,0.151,0.15,0,0,1,1
APP000432,68.0,,13.0,620.0,3.9,8034.0,0.134,0.158,0,1,1,0
APP000433,42.5,31548.0,2.1,593.0,4.2,8517.0,0.27,0.178,0,1,1,0
APP000434,83.9,40330.0,5.1,666.0,12.7,11417.0,0.283,0.418,0,0,1,1
APP000435,60.9,36882.0,7.6,663.0,2.9,27657.0,0.75,0.63,0,1,1,0
APP000436,62.0,221207.0,1.7,659.0,0.2,45359.0,0.205,0.465,0,2,1,0
APP000437,54.0,90411.0,5.5,632.0,3.2,36109.0,0.399,0.463,0,1,1,0
APP000438,60.2,54216.0,2.8,646.0,4.0,20873.0,0.385,0.587,0,1,1,0
APP000439,76.4,111256.0,0.0,799.0,7.7,4839.0,0.043,0.205,0,1,1,1
APP000440,67.2,103137.0,1.9,675.0,6.3,11525.0,0.112,0.282,1,1,1,0
APP000441,74.9,21412.0,5.8,703.0,3.6,7663.0,0.358,0.169,0,2,1,0
APP000442,75.4,42885.0,4.0,692.0,2.9,8993.0,0.21,0.026,0,1,1,1
APP000443,89.8,48543.0,0.3,634.0,0.8,33461.0,0.689,0.168,1,0,1,0
APP000444,64.9,,0.2,698.0,1.2,25086.0,0.355,0.444,0,0,1,0
APP000445,47.8,42856.0,2.9,652.0,4.8,17907.0,0.418,0.155,0,0,1,0
APP000446,86.0,46207.0,1.9,537.0,9.9,61764.0,1.337,0.317,0,1,1,0
APP000447,65.0,37168.0,0.0,598.0,2.7,17649.0,0.475,0.382,0,1,1,0
APP000448,86.7,91983.0,1.4,829.0,7.1,28033.0,0.305,0.324,0,0,1,1
APP000449,75.8,,1.2,755.0,2.4,14605.0,0.708,0.126,0,2,1,0
APP000450,68.0,37933.0,4.4,623.0,0.1,11370.0,0.3,0.021,0,1,1,1
APP000451,75.2,16217.0,3.2,711.0,9.6,41009.0,2.529,0.02,0,1,1,0
APP000452,99.3,26429.0,19.8,670.0,15.9,5719.0,0.216,0.42,0,0,1,1
APP000453,100.0,,9.9,807.0,6.6,3202.0,0.054,0.177,0,2,1,1
APP000454,71.0,59976.0,3.6,638.0,3.7,5050.0,0.084,0.04,0,0,1,1
APP000455,72.4,40623.0,6.1,670.0,7.0,7188.0,0.177,0.258,0,1,1,0
APP000456,86.1,96220.0,2.5,578.0,9.6,18801.0,0.195,0.188,0,1,1,0
APP000457,57.3,110462.0,13.5,638.0,4.9,23879.0,0.216,0.296,0,0,0,0
APP000458,75.0,47026.0,1.6,403.0,8.1,5714.0,0.122,0.297,0,0,1,0
APP000459,69.6,56969.0,7.3,673.0,7.3,6469.0,0.114,0.362,0,1,1,0
APP000460,74.7,37364.0,4.2,740.0,0.4,7269.0,0.195,0.198,0,1,1,1
APP000461,57.5,71406.0,0.9,802.0,3.1,10231.0,0.143,0.263,0,1,1,1
APP000462,46.2,23946.0,2.5,693.0,10.4,9936.0,0.415,0.172,0,2,1,0
APP000463,38.9,143990.0,2.3,617.0,3.3,12789.0,0.089,0.058,0,0,1,1
APP000464,53.2,97148.0,0.3,576.0,2.3,5118.0,0.053,0.172,0,0,1,0
APP000465,63.1,23876.0,5.5,607.0,1.0,4676.0,0.196,0.259,0,1,0,0
APP000466,65.6,30534.0,0.8,506.0,1.9,5393.0,0.177,0.355,0,0,1,0
APP000467,99.1,63117.0,6.6,627.0,8.5,10208.0,0.162,0.232,0,1,1,1
APP000468,86.6,40017.0,12.7,540.0,2.5,4215.0,0.105,0.539,0,1,1,0
APP000469,55.6,67966.0,3.2,596.0,6.5,5268.0,0.078,0.122,0,0,1,0
APP000470,75.2,39512.0,11.8,632.0,1.9,14171.0,0.359,0.114,1,1,1,0
APP000471,63.9,122380.0,2.0,680.0,5.1,27693.0,0.226,0.211,1,0,1,0
APP000472,65.7,49266.0,6.9,501.0,2.7,12993.0,0.264,0.121,0,0,1,0
APP000473,72.8,209469.0,0.7,619.0,8.8,4623.0,0.022,0.124,0,0,1,1
APP000474,79.3,70376.0,1.5,712.0,6.9,16069.0,0.228,0.272,0,1,1,1
APP000475,64.9,21815.0,0.2,776.0,12.0,6629.0,0.304,0.305,0,1,0,0
APP000476,86.0,171424.0,0.3,643.0,4.6,26431.0,0.154,0.741,1,0,1,0
APP000477,52.9,94770.0,1.4,848.0,7.6,13382.0,0.141,0.133,0,0,1,1
APP000478,70.1,61580.0,1.6,713.0,16.6,5463.0,0.089,0.381,0,0,1,1
APP000479,100.0,72257.0,12.2,656.0,10.7,10769.0,0.149,0.655,0,1,1,0
APP000480,73.3,24018.0,1.4,762.0,0.2,3712.0,0.155,0.506,1,0,1,0
APP000481,91.5,16604.0,4.5,604.0,26.1,11178.0,0.673,0.064,1,1,0,0
APP000482,71.4,47808.0,13.4,556.0,1.1,8218.0,0.172,0.599,0,1,1,0
APP000483,78.7,112113.0,14.1,734.0,10.5,43086.0,0.384,0.205,0,0,1,1
APP000484,69.1,62157.0,12.2,698.0,5.5,11462.0,0.184,0.349,0,2,1,0
APP000485,67.4,136694.0,13.2,744.0,10.6,10322.0,0.076,0.338,0,0,1,1
APP000486,58.3,108308.0,0.6,742.0,3.3,1862.0,0.017,0.094,1,1,1,0
APP000487,76.5,49631.0,10.5,831.0,4.5,15410.0,0.31,0.502,0,0,1,1
APP000488,57.2,99733.0,2.1,519.0,1.3,22431.0,0.225,0.148,0,2,1,0
APP000489,80.0,122217.0,3.6,618.0,3.4,22541.0,0.184,0.244,0,1,1,0
APP000490,86.3,46718.0,7.5,624.0,0.1,9076.0,0.194,0.03,0,0,1,1
APP000491,75.5,43120.0,1.7,755.0,3.7,6432.0,0.149,0.198,0,1,1,1
APP000492,65.7,53331.0,9.4,684.0,0.3,23621.0,0.443,0.465,0,0,1,0
APP000493,76.8,11532.0,1.9,755.0,19.2,9314.0,0.808,0.234,0,0,1,0
APP000494,65.4,58004.0,7.5,675.0,0.1,9650.0,0.166,0.05,0,0,1,0
APP000495,84.0,75528.0,,648.0,0.4,7849.0,0.104,0.56,1,0,1,0
APP000496,42.5,53461.0,1.3,711.0,16.2,2053.0,0.038,0.032,0,1,0,0
APP000497,65.0,60283.0,2.4,674.0,4.4,5571.0,0.092,0.078,0,0,1,0
APP000498,40.1,47759.0,8.6,685.0,7.7,10601.0,0.222,0.204,0,0,1,0
APP000499,47.6,14791.0,,709.0,20.0,15059.0,1.018,0.2,0,0,1,0
APP000500,90.5,132927.0,0.4,689.0,2.0,9685.0,0.073,0.202,0,0,1,1
APP000501,83.4,39313.0,1.3,738.0,17.4,14432.0,0.367,0.327,0,1,1,0
APP000502,59.2,33838.0,,655.0,2.0,2984.0,0.088,0.445,0,0,1,1
APP000503,47.5,110723.0,6.1,665.0,14.4,5074.0,0.046,0.223,0,1,1,1
APP000504,25.5,88187.0,0.1,560.0,6.8,49602.0,0.562,0.33,1,2,1,0
APP000505,61.8,57748.0,0.3,738.0,28.5,16233.0,0.281,0.445,0,0,1,1
APP000506,100.0,77779.0,3.8,804.0,10.7,25540.0,0.328,0.245,0,0,0,1
APP000507,76.5,24514.0,3.3,488.0,0.5,8183.0,0.334,0.193,0,1,1,0
APP000508,61.6,,1.7,708.0,9.4,20369.0,0.436,0.377,1,0,1,0
APP000509,77.0,106603.0,0.6,637.0,6.4,19820.0,0.186,0.345,0,1,1,0
APP000510,46.6,32654.0,0.3,633.0,3.1,44779.0,1.371,0.061,0,0,0,0
APP000511,65.5,26930.0,2.7,706.0,2.5,13520.0,0.502,0.231,1,1,1,0
APP000512,71.5,51388.0,4.8,647.0,0.0,4759.0,0.093,0.266,0,0,1,1
APP000513,68.7,52116.0,4.3,685.0,4.4,5798.0,0.111,0.315,0,0,0,0
APP000514,81.9,72297.0,3.7,618.0,8.7,12249.0,0.169,0.274,0,0,1,1
APP000515,75.2,21442.0,3.0,785.0,2.0,1595.0,0.074,0.667,0,0,1,1
APP000516,80.0,10619.0,4.6,629.0,10.9,13216.0,1.245,0.526,0,1,1,0
APP000517,59.7,85199.0,8.3,581.0,5.2,14670.0,0.172,0.374,0,2,1,0
APP000518,83.5,25596.0,2.5,681.0,7.2,27918.0,1.091,0.195,0,0,1,0
APP000519,94.4,33996.0,2.6,575.0,7.9,2775.0,0.082,0.191,0,0,1,1
APP000520,55.4,,2.4,671.0,16.6,4550.0,0.344,0.2,0,0,1,0
APP000521,56.7,90558.0,3.5,798.0,0.2,10735.0,0.119,0.21,0,0,1,1
APP000522,90.0,60488.0,3.4,646.0,2.6,9601.0,0.159,0.206,0,0,1,1
APP000523,67.1,59049.0,9.0,528.0,26.8,10039.0,0.17,0.069,0,0,1,0
APP000524,91.1,,1.9,613.0,2.0,19586.0,0.333,0.084,0,1,1,1
APP000525,63.4,14241.0,1.5,723.0,11.2,12614.0,0.886,0.262,0,1,1,0
APP000526,91.8,27144.0,5.2,660.0,2.9,28995.0,1.068,0.645,0,2,1,0
APP000527,72.0,37383.0,17.4,713.0,0.1,22985.0,0.615,0.606,0,1,1,0
APP000528,73.9,31281.0,2.5,593.0,11.9,6178.0,0.198,0.06,0,1,1,0
APP000529,93.5,41652.0,6.0,613.0,0.5,12223.0,0.293,0.365,0,0,1,0
APP000530,64.6,56824.0,23.5,707.0,5.2,14748.0,0.26,0.223,0,1,1,1
APP000531,55.9,89667.0,10.8,795.0,6.5,37517.0,0.418,0.213,0,0,1,1
APP000532,63.3,20169.0,1.7,615.0,3.6,11654.0,0.578,0.169,0,2,1,0
APP000533,76.8,48762.0,5.7,653.0,1.0,14955.0,0.307,0.039,1,2,1,0
APP000534,46.5,75126.0,2.9,749.0,7.3,7163.0,0.095,0.297,0,0,1,1
APP000535,79.6,28157.0,9.2,662.0,12.8,14561.0,0.517,0.171,0,1,1,0
APP000536,61.9,43665.0,13.1,707.0,2.2,4695.0,0.108,0.114,0,1,1,0
APP000537,87.2,64856.0,1.1,583.0,9.6,6284.0,0.097,0.097,0,0,1,1
APP000538,34.1,49352.0,5.9,650.0,3.8,24155.0,0.489,0.412,0,0,0,0
APP000539,58.2,73462.0,0.4,594.0,13.3,18163.0,0.247,0.652,0,0,0,0
APP000540,44.7,51887.0,4.8,498.0,20.9,25786.0,0.497,0.145,0,1,0,0
APP000541,57.6,40655.0,16.1,570.0,3.2,48473.0,1.192,0.451,0,0,1,0
APP000542,73.7,24255.0,10.1,690.0,1.9,19261.0,0.794,0.224,0,1,1,0
APP000543,67.3,,5.8,700.0,6.0,11839.0,0.208,0.192,0,2,1,0
APP000544,66.2,52051.0,2.8,719.0,5.2,6741.0,0.13,0.314,0,0,1,1
APP000545,67.6,27019.0,8.3,696.0,3.8,6831.0,0.253,0.195,0,0,1,0
APP000546,73.1,69511.0,3.3,630.0,5.3,10081.0,0.145,0.346,0,0,0,0
APP000547,54.9,104899.0,6.1,485.0,1.9,9564.0,0.091,0.263,0,0,0,0
APP000548,80.6,32989.0,2.6,547.0,16.8,18284.0,0.554,0.043,0,0,1,0
APP000549,79.9,31679.0,3.2,749.0,0.4,5373.0,0.17,0.23,0,0,0,0
APP000550,75.8,,2.2,574.0,1.7,6713.0,0.217,0.652,0,0,1,0
APP000551,78.3,17904.0,,643.0,10.6,12793.0,0.715,0.215,0,2,1,0
APP000552,74.4,163193.0,10.3,656.0,10.3,3537.0,0.022,0.145,0,0,0,1
APP000553,100.0,37447.0,17.7,525.0,5.4,27725.0,0.74,0.052,0,0,1,0
APP000554,68.7,29288.0,6.6,680.0,10.5,18192.0,0.621,0.566,0,0,1,0
APP000555,65.4,24933.0,5.9,788.0,19.9,11473.0,0.46,0.135,0,2,1,0
APP000556,58.7,38841.0,2.4,648.0,1.5,4855.0,0.125,0.223,0,1,1,1
APP000557,54.5,32302.0,2.0,626.0,7.3,9005.0,0.279,0.435,0,0,1,0
APP000558,51.3,116174.0,1.8,546.0,2.5,16360.0,0.141,0.083,0,0,1,1
APP000559,56.7,23173.0,14.3,625.0,5.0,6391.0,0.276,0.043,0,0,1,1
APP000560,68.9,19475.0,9.0,699.0,1.1,3144.0,0.161,0.135,0,0,1,0
APP000561,75.0,68259.0,11.4,649.0,3.5,13763.0,0.202,0.18,0,2,1,0
APP000562,70.8,45967.0,1.5,610.0,8.8,12370.0,0.269,0.409,0,1,1,0
APP000563,58.5,42883.0,0.3,741.0,23.3,7060.0,0.165,0.149,0,1,1,0
APP000564,83.5,68582.0,3.4,626.0,1.7,51184.0,0.746,0.36,0,0,1,1
APP000565,81.1,53211.0,0.9,611.0,2.7,5583.0,0.105,0.33,0,2,1,0
APP000566,67.6,47663.0,5.0,663.0,5.1,26277.0,0.551,0.344,0,0,1,0
APP000567,60.2,21091.0,1.2,768.0,0.1,15876.0,0.753,0.151,0,0,1,0
APP000568,78.2,18018.0,0.4,636.0,6.5,12823.0,0.712,0.227,0,0,1,0
APP000569,72.8,32201.0,2.1,570.0,3.3,50586.0,1.571,0.084,0,0,0,0
APP000570,48.3,25575.0,4.7,699.0,2.1,22384.0,0.875,0.43,0,2,1,0
APP000571,69.0,57614.0,3.4,620.0,2.9,6245.0,0.108,0.38,0,0,0,0
APP000572,73.9,16660.0,0.9,700.0,14.6,6686.0,0.401,0.121,0,1,1,1
APP000573,56.5,37485.0,4.4,466.0,1.6,5832.0,0.156,0.137,0,0,1,0
APP000574,72.8,44186.0,0.2,653.0,0.6,12390.0,0.28,0.189,0,1,0,0
APP000575,48.2,47868.0,2.9,628.0,5.3,6084.0,0.127,0.625,1,2,1,0
APP000576,90.0,62279.0,3.3,564.0,1.6,2282.0,0.037,0.188,0,0,1,1
APP000577,88.7,40299.0,1.3,541.0,5.7,7125.0,0.177,0.076,0,1,0,0
APP000578,66.2,32843.0,0.2,625.0,10.2,19074.0,0.581,0.116,0,0,1,0
APP000579,75.5,103434.0,6.9,554.0,3.4,25964.0,0.251,0.193,0,0,1,1
APP000580,33.9,40456.0,6.6,383.0,4.4,18000.0,0.445,0.501,0,1,0,0
APP000581,52.7,,1.7,544.0,5.9,9190.0,0.08,0.309,0,0,1,1
APP000582,65.6,40333.0,1.4,540.0,1.1,21007.0,0.521,0.051,0,2,0,0
APP000583,53.9,48545.0,0.9,653.0,5.2,39407.0,0.812,0.178,0,2,1,0
APP000584,80.7,45105.0,1.8,543.0,18.3,14515.0,0.322,0.214,0,1,1,0
APP000585,100.0,56316.0,2.4,650.0,3.6,10333.0,0.183,0.11,1,0,1,1
APP000586,52.4,38105.0,5.8,564.0,10.5,34051.0,0.894,0.503,0,1,0,0
APP000587,57.4,51932.0,0.4,720.0,3.5,6443.0,0.124,0.419,0,1,1,1
APP000588,73.5,122822.0,5.2,684.0,0.5,17218.0,0.14,0.418,0,1,1,1
APP000589,94.2,91979.0,7.0,623.0,0.6,1162.0,0.013,0.036,0,1,1,1
APP000590,51.7,92359.0,0.8,663.0,6.4,7730.0,0.084,0.473,0,0,1,0
APP000591,73.7,21913.0,8.6,702.0,10.0,2105.0,0.096,0.068,0,1,1,0
